text,audio_path,image_path,template
mtd,ar/ar_mtd.mp3,usa.png,2
मैक्सन,ja/ja_maxon.mp3,india.png,2
自動車運転,ar/ar_motoring.mp3,japan.png,2
रॉय,el/el_roi.mp3,india.png,2
shoulder,ja/ja_shoulder.mp3,usa.png,2
tibetan mastiff,en/en_budding.mp3,ILSVRC/Data/CLS-LOC/train/n02108551/n02108551_3980.JPEG,1
エスキモー犬,ja/ja_aggregator.mp3,ILSVRC/Data/CLS-LOC/train/n02109961/n02109961_14314.JPEG,1
κέντρο προσοχής,el/el_bytecode.mp3,ILSVRC/Data/CLS-LOC/train/n04286575/n04286575_9878.JPEG,1
مركز ترفيهي,ar/ar_scart.mp3,ILSVRC/Data/CLS-LOC/train/n03290653/n03290653_6277.JPEG,1
στη σκηνή,hi/hi_onstage.mp3,greece.png,2
المستنير,ja/ja_enlightened.mp3,lebanon.png,2
kubrick,ja/ja_kubrick.mp3,greece.png,2
रेती,hi/hi_buckingham.mp3,ILSVRC/Data/CLS-LOC/train/n09421951/n09421951_2835.JPEG,1
真鍮,ja/ja_flung.mp3,ILSVRC/Data/CLS-LOC/train/n02892201/n02892201_32852.JPEG,1
غطاء زجاجة,ar/ar_depressive.mp3,ILSVRC/Data/CLS-LOC/train/n02877765/n02877765_9183.JPEG,1
السوسة,ar/ar_tenth.mp3,ILSVRC/Data/CLS-LOC/train/n02177972/n02177972_2359.JPEG,1
系統的,hi/hi_systematic.mp3,japan.png,2
καταναλώνει,el/el_histogram.mp3,ILSVRC/Data/CLS-LOC/train/n07584110/n07584110_9979.JPEG,1
κακατού με θείο,el/el_absence.mp3,ILSVRC/Data/CLS-LOC/train/n01819313/n01819313_3849.JPEG,1
πονάει,en/en_hurts.mp3,greece.png,2
γυαλιά ηλίου,el/el_zeppelin.mp3,ILSVRC/Data/CLS-LOC/train/n04355933/n04355933_1476.JPEG,1
अब से,ar/ar_henceforth.mp3,india.png,2
subscribing,hi/hi_subscribing.mp3,usa.png,2
فهد,ar/ar_dqg.mp3,ILSVRC/Data/CLS-LOC/train/n02128385/n02128385_941.JPEG,1
हौसेर,ja/ja_hauser.mp3,india.png,2
δημοκρατίες,hi/hi_republics.mp3,greece.png,2
जिल्दसाज़,hi/hi_ridder.mp3,ILSVRC/Data/CLS-LOC/train/n02840245/n02840245_15730.JPEG,1
concern,hi/hi_concern.mp3,usa.png,2
طائر الترمجان,ar/ar_specials.mp3,ILSVRC/Data/CLS-LOC/train/n01796340/n01796340_14320.JPEG,1
एजरा,el/el_ezra.mp3,india.png,2
血色の良いターンストーン,ja/ja_assuring.mp3,ILSVRC/Data/CLS-LOC/train/n02025239/n02025239_2961.JPEG,1
ian,ar/ar_ian.mp3,greece.png,2
spider web,en/en_citrate.mp3,ILSVRC/Data/CLS-LOC/train/n04275548/n04275548_13541.JPEG,1
ατμομηχανή,el/el_dolby.mp3,ILSVRC/Data/CLS-LOC/train/n04310018/n04310018_14081.JPEG,1
आंगन,hi/hi_delays.mp3,ILSVRC/Data/CLS-LOC/train/n03899768/n03899768_29586.JPEG,1
断層撮影法,el/el_tomography.mp3,japan.png,2
こんにちは,el/el_salaam.mp3,japan.png,2
ساطع,hi/hi_incandescent.mp3,lebanon.png,2
chest,en/en_digi.mp3,ILSVRC/Data/CLS-LOC/train/n03014705/n03014705_6129.JPEG,1
मकड़ी का जाला,hi/hi_marisa.mp3,ILSVRC/Data/CLS-LOC/train/n04275548/n04275548_4176.JPEG,1
بنغلاديش,el/el_bangladesh.mp3,lebanon.png,2
スープボウル,ja/ja_wash.mp3,ILSVRC/Data/CLS-LOC/train/n04263257/n04263257_8071.JPEG,1
救急車,ja/ja_blessings.mp3,ILSVRC/Data/CLS-LOC/train/n02701002/n02701002_807.JPEG,1
αυπνία,en/en_insomnia.mp3,greece.png,2
ανεξάρτητος,ja/ja_irrespective.mp3,greece.png,2
लंगूर,hi/hi_mantis.mp3,ILSVRC/Data/CLS-LOC/train/n02483362/n02483362_24483.JPEG,1
ελαττωματικός,ja/ja_faulty.mp3,greece.png,2
wallingford,ar/ar_wallingford.mp3,usa.png,2
chomsky,ja/ja_chomsky.mp3,usa.png,2
pakistan,ja/ja_pakistan.mp3,usa.png,2
summit,el/el_summit.mp3,usa.png,2
दवाओं का बक्सा,hi/hi_museums.mp3,ILSVRC/Data/CLS-LOC/train/n03742115/n03742115_4282.JPEG,1
phones,ar/ar_phones.mp3,usa.png,2
ξένο,en/en_foreign.mp3,greece.png,2
technische,hi/hi_technische.mp3,usa.png,2
の家で,hi/hi_chez.mp3,japan.png,2
κολπίσκοι,en/en_creeks.mp3,greece.png,2
مستاء,el/el_resent.mp3,lebanon.png,2
εκτεθειμένος,ar/ar_displayed.mp3,greece.png,2
移植,hi/hi_transplants.mp3,japan.png,2
ψεύτικα,hi/hi_fakes.mp3,greece.png,2
yawl,ar/ar_carry.mp3,ILSVRC/Data/CLS-LOC/train/n04612504/n04612504_1660.JPEG,1
lipstick,en/en_extrusion.mp3,ILSVRC/Data/CLS-LOC/train/n03676483/n03676483_23548.JPEG,1
bigfoot,el/el_bigfoot.mp3,usa.png,2
ステイシー,en/en_stacey.mp3,japan.png,2
القرن النتن,ar/ar_decidedly.mp3,ILSVRC/Data/CLS-LOC/train/n13040303/n13040303_1019.JPEG,1
डंग बीटल,hi/hi_inherently.mp3,ILSVRC/Data/CLS-LOC/train/n02172182/n02172182_4819.JPEG,1
κρουαζιερόπλοια,en/en_cruisers.mp3,greece.png,2
بكرة,ar/ar_strike.mp3,ILSVRC/Data/CLS-LOC/train/n04067472/n04067472_40190.JPEG,1
الحوت القاتل,ar/ar_tyan.mp3,ILSVRC/Data/CLS-LOC/train/n02071294/n02071294_27451.JPEG,1
سيندي,el/el_cyndi.mp3,lebanon.png,2
coil,en/en_mentor.mp3,ILSVRC/Data/CLS-LOC/train/n03065424/n03065424_4217.JPEG,1
エッグノッグ,ja/ja_unprotected.mp3,ILSVRC/Data/CLS-LOC/train/n07932039/n07932039_8444.JPEG,1
كوب من القهوة,ar/ar_experienced.mp3,ILSVRC/Data/CLS-LOC/train/n03063599/n03063599_3888.JPEG,1
रोगी वाहन,hi/hi_nbc.mp3,ILSVRC/Data/CLS-LOC/train/n02701002/n02701002_1615.JPEG,1
دلل الذليل,ar/ar_eighteenth.mp3,ILSVRC/Data/CLS-LOC/train/n02102318/n02102318_4615.JPEG,1
कार दर्पण,hi/hi_bolle.mp3,ILSVRC/Data/CLS-LOC/train/n02965783/n02965783_3453.JPEG,1
Ιανουάριος,hi/hi_januari.mp3,greece.png,2
फुटबॉल,el/el_soccer.mp3,india.png,2
φούρνος,el/el_homepages.mp3,ILSVRC/Data/CLS-LOC/train/n02776631/n02776631_29539.JPEG,1
ベビーベッド,ja/ja_labourer.mp3,ILSVRC/Data/CLS-LOC/train/n03131574/n03131574_28680.JPEG,1
احتج أسود,ar/ar_kills.mp3,ILSVRC/Data/CLS-LOC/train/n01795545/n01795545_3867.JPEG,1
تتحمل,hi/hi_bears.mp3,lebanon.png,2
シンク,ar/ar_sinks.mp3,japan.png,2
τόπο,ja/ja_topo.mp3,greece.png,2
الحوت الرمادي,ar/ar_mccullough.mp3,ILSVRC/Data/CLS-LOC/train/n02066245/n02066245_3752.JPEG,1
sata,hi/hi_sata.mp3,usa.png,2
Walsall,ar/ar_walsall.mp3,greece.png,2
कंबोडिया,en/en_cambodia.mp3,india.png,2
doormat,en/en_tourist.mp3,ILSVRC/Data/CLS-LOC/train/n03223299/n03223299_5401.JPEG,1
खलिहान,hi/hi_marlin.mp3,ILSVRC/Data/CLS-LOC/train/n02793495/n02793495_20640.JPEG,1
αλμπατρός,el/el_avon.mp3,ILSVRC/Data/CLS-LOC/train/n02058221/n02058221_13023.JPEG,1
टाइम्स,en/en_mara.mp3,india.png,2
kimono,en/en_eligibility.mp3,ILSVRC/Data/CLS-LOC/train/n03617480/n03617480_1924.JPEG,1
सौर डिश,hi/hi_discovering.mp3,ILSVRC/Data/CLS-LOC/train/n04258138/n04258138_6523.JPEG,1
शहर,ja/ja_town.mp3,india.png,2
戦場,el/el_battlefield.mp3,japan.png,2
गवाही,ja/ja_testimonies.mp3,india.png,2
グレンデール,ar/ar_glendale.mp3,japan.png,2
μενού,el/el_cache.mp3,ILSVRC/Data/CLS-LOC/train/n07565083/n07565083_5755.JPEG,1
can opener,en/en_walmart.mp3,ILSVRC/Data/CLS-LOC/train/n02951585/n02951585_30533.JPEG,1
πέρδικα,el/el_reunion.mp3,ILSVRC/Data/CLS-LOC/train/n01807496/n01807496_14282.JPEG,1
cpt,ja/ja_cpt.mp3,greece.png,2
परिखा,ja/ja_foss.mp3,india.png,2
बूथ,ar/ar_booths.mp3,india.png,2
कंफ़ेद्दी,ja/ja_confetti.mp3,india.png,2
फोडा,el/el_tumour.mp3,india.png,2
καφετιέρα εσπρέσο,el/el_title.mp3,ILSVRC/Data/CLS-LOC/train/n03297495/n03297495_22143.JPEG,1
वॉशर,hi/hi_unjust.mp3,ILSVRC/Data/CLS-LOC/train/n04554684/n04554684_3049.JPEG,1
sds,ar/ar_sds.mp3,greece.png,2
ανερχόμενος,ar/ar_upcoming.mp3,greece.png,2
प्रभुओं,el/el_lords.mp3,india.png,2
法的に,ar/ar_legally.mp3,japan.png,2
tcp,ar/ar_tcp.mp3,greece.png,2
daniela,hi/hi_daniela.mp3,usa.png,2
違反する,hi/hi_violate.mp3,japan.png,2
पेमब्रोक,hi/hi_richfield.mp3,ILSVRC/Data/CLS-LOC/train/n02113023/n02113023_470.JPEG,1
झटकेदार,en/en_jerky.mp3,india.png,2
उठाना,hi/hi_fitting.mp3,ILSVRC/Data/CLS-LOC/train/n03930630/n03930630_18439.JPEG,1
बिजूका,ar/ar_scarecrow.mp3,india.png,2
प्रतिबंध,en/en_restrictions.mp3,india.png,2
cinema,en/en_commend.mp3,ILSVRC/Data/CLS-LOC/train/n03032252/n03032252_95604.JPEG,1
問題,en/en_matters.mp3,japan.png,2
التأخير,hi/hi_delays.mp3,lebanon.png,2
स्पष्ट किया,el/el_clarified.mp3,india.png,2
barn,en/en_pointer.mp3,ILSVRC/Data/CLS-LOC/train/n02793495/n02793495_6901.JPEG,1
πολύ,hi/hi_tou.mp3,greece.png,2
γαρδένια,hi/hi_gardena.mp3,greece.png,2
σύμμαχος,ar/ar_ally.mp3,greece.png,2
البانجو,ar/ar_arcade.mp3,ILSVRC/Data/CLS-LOC/train/n02787622/n02787622_6759.JPEG,1
arbitration,hi/hi_arbitration.mp3,usa.png,2
can opener,en/en_civilized.mp3,ILSVRC/Data/CLS-LOC/train/n02951585/n02951585_1570.JPEG,1
推定,el/el_estimation.mp3,japan.png,2
snail,en/en_surgeon.mp3,ILSVRC/Data/CLS-LOC/train/n01944390/n01944390_20195.JPEG,1
powerbook,el/el_powerbook.mp3,usa.png,2
स्पघेती कद्दू,hi/hi_perpetual.mp3,ILSVRC/Data/CLS-LOC/train/n07716906/n07716906_7043.JPEG,1
triceratops,hi/hi_lingo.mp3,ILSVRC/Data/CLS-LOC/train/n01704323/n01704323_3171.JPEG,1
マリーン,en/en_marlene.mp3,japan.png,2
common newt,en/en_stiles.mp3,ILSVRC/Data/CLS-LOC/train/n01630670/n01630670_1546.JPEG,1
धारियाँ,ar/ar_streaks.mp3,india.png,2
dam,en/en_spamming.mp3,ILSVRC/Data/CLS-LOC/train/n03160309/n03160309_24546.JPEG,1
baboon,en/en_briar.mp3,ILSVRC/Data/CLS-LOC/train/n02486410/n02486410_11649.JPEG,1
endlessly,el/el_endlessly.mp3,usa.png,2
トレンチコート,ja/ja_subsequently.mp3,ILSVRC/Data/CLS-LOC/train/n04479046/n04479046_2909.JPEG,1
بشكل منهجي,en/en_systematically.mp3,lebanon.png,2
بايت,el/el_bytes.mp3,lebanon.png,2
الكوبرا,en/en_cobra.mp3,lebanon.png,2
γερανός,el/el_elec.mp3,ILSVRC/Data/CLS-LOC/train/n04461696/n04461696_13705.JPEG,1
فتاحة علب,ar/ar_pfeiffer.mp3,ILSVRC/Data/CLS-LOC/train/n02951585/n02951585_3782.JPEG,1
shakers,hi/hi_shakers.mp3,usa.png,2
Άγιος Βερνάρδος,el/el_enhancer.mp3,ILSVRC/Data/CLS-LOC/train/n02109525/n02109525_21632.JPEG,1
gong,en/en_simplify.mp3,ILSVRC/Data/CLS-LOC/train/n03447721/n03447721_13565.JPEG,1
कैप्युषीन,hi/hi_grassland.mp3,ILSVRC/Data/CLS-LOC/train/n02492035/n02492035_4791.JPEG,1
ψωμάκια,hi/hi_buns.mp3,greece.png,2
vpn,hi/hi_vpn.mp3,usa.png,2
الكربوهيدرات,el/el_carbohydrate.mp3,lebanon.png,2
fox squirrel,en/en_conventional.mp3,ILSVRC/Data/CLS-LOC/train/n02356798/n02356798_2132.JPEG,1
PVT,el/el_pvt.mp3,japan.png,2
constructor,ar/ar_constructor.mp3,usa.png,2
controllers,ja/ja_controllers.mp3,usa.png,2
الناي,ar/ar_tupac.mp3,ILSVRC/Data/CLS-LOC/train/n03372029/n03372029_38658.JPEG,1
وضع,el/el_laying.mp3,lebanon.png,2
松葉杖,ja/ja_chilled.mp3,ILSVRC/Data/CLS-LOC/train/n03141823/n03141823_14839.JPEG,1
強い,hi/hi_strong.mp3,japan.png,2
القرص الصلب,ar/ar_atlantic.mp3,ILSVRC/Data/CLS-LOC/train/n03492542/n03492542_1312.JPEG,1
एक प्रकार का कीड़ा,hi/hi_republicans.mp3,ILSVRC/Data/CLS-LOC/train/n02236044/n02236044_9776.JPEG,1
pineapple,en/en_jimi.mp3,ILSVRC/Data/CLS-LOC/train/n07753275/n07753275_23922.JPEG,1
rightly,el/el_rightly.mp3,usa.png,2
किट लोमड़ी,hi/hi_silverstein.mp3,ILSVRC/Data/CLS-LOC/train/n02119789/n02119789_9333.JPEG,1
ग्रे व्हेल,hi/hi_awaiting.mp3,ILSVRC/Data/CLS-LOC/train/n02066245/n02066245_7893.JPEG,1
डांडी डिनमोंट,hi/hi_acknowledgments.mp3,ILSVRC/Data/CLS-LOC/train/n02096437/n02096437_6682.JPEG,1
शंख,hi/hi_vision.mp3,ILSVRC/Data/CLS-LOC/train/n01943899/n01943899_29838.JPEG,1
الببغاء,ar/ar_sunburst.mp3,ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1084.JPEG,1
κραγιόν,el/el_squat.mp3,ILSVRC/Data/CLS-LOC/train/n03676483/n03676483_20495.JPEG,1
forsyth,el/el_forsyth.mp3,usa.png,2
ग्रोएनेंडेल,hi/hi_rem.mp3,ILSVRC/Data/CLS-LOC/train/n02105056/n02105056_9362.JPEG,1
αλλά,en/en_ach.mp3,greece.png,2
lonesome,ar/ar_lonesome.mp3,usa.png,2
एटम,el/el_atom.mp3,india.png,2
耳,ja/ja_symantec.mp3,ILSVRC/Data/CLS-LOC/train/n13133613/n13133613_48694.JPEG,1
kluwer,hi/hi_kluwer.mp3,usa.png,2
षिटनीयर,hi/hi_vga.mp3,ILSVRC/Data/CLS-LOC/train/n03016953/n03016953_14947.JPEG,1
σκληρός,hi/hi_tough.mp3,greece.png,2
تيرول,ja/ja_tirol.mp3,lebanon.png,2
खुंभी,hi/hi_clever.mp3,ILSVRC/Data/CLS-LOC/train/n12998815/n12998815_20766.JPEG,1
نيوت مشترك,ar/ar_xtra.mp3,ILSVRC/Data/CLS-LOC/train/n01630670/n01630670_1818.JPEG,1
αράχνη κήπου,el/el_exercised.mp3,ILSVRC/Data/CLS-LOC/train/n01773797/n01773797_1644.JPEG,1
تعبير,el/el_expressing.mp3,lebanon.png,2
lewis,ja/ja_lewis.mp3,usa.png,2
ipod,en/en_glycol.mp3,ILSVRC/Data/CLS-LOC/train/n03584254/n03584254_989.JPEG,1
ザリガニ,ja/ja_don.mp3,ILSVRC/Data/CLS-LOC/train/n01985128/n01985128_25873.JPEG,1
فرس نهر,ar/ar_researcher.mp3,ILSVRC/Data/CLS-LOC/train/n02398521/n02398521_13957.JPEG,1
يعلن,el/el_declare.mp3,lebanon.png,2
scotch terrier,el/el_pda.mp3,ILSVRC/Data/CLS-LOC/train/n02097298/n02097298_6482.JPEG,1
φύλακες,en/en_keepers.mp3,greece.png,2
ballplayer,en/en_pinned.mp3,ILSVRC/Data/CLS-LOC/train/n09835506/n09835506_25389.JPEG,1
βόας,el/el_cascades.mp3,ILSVRC/Data/CLS-LOC/train/n01742172/n01742172_26945.JPEG,1
tyan,ja/ja_tyan.mp3,usa.png,2
क्लेटन,en/en_clayton.mp3,india.png,2
定義する,hi/hi_defines.mp3,japan.png,2
豊富な,en/en_plentiful.mp3,japan.png,2
hklm,ar/ar_hklm.mp3,greece.png,2
cocker spaniel,en/en_bellevue.mp3,ILSVRC/Data/CLS-LOC/train/n02102318/n02102318_11084.JPEG,1
χαλύβδινο βαρέλι,el/el_leighton.mp3,ILSVRC/Data/CLS-LOC/train/n04311174/n04311174_14323.JPEG,1
frilled lizard,en/en_sud.mp3,ILSVRC/Data/CLS-LOC/train/n01688243/n01688243_6001.JPEG,1
合成する,el/el_synthesize.mp3,japan.png,2
surveying,hi/hi_surveying.mp3,usa.png,2
プレリリース,hi/hi_prerelease.mp3,japan.png,2
cello,en/en_processing.mp3,ILSVRC/Data/CLS-LOC/train/n02992211/n02992211_28318.JPEG,1
पुल,ja/ja_ponte.mp3,india.png,2
spooky,ja/ja_spooky.mp3,usa.png,2
लेनॉक्स,ja/ja_lenox.mp3,india.png,2
जर्मन छोटे बालों वाला सूचक,hi/hi_orc.mp3,ILSVRC/Data/CLS-LOC/train/n02100236/n02100236_4416.JPEG,1
バナナ,ja/ja_originates.mp3,ILSVRC/Data/CLS-LOC/train/n07753592/n07753592_16997.JPEG,1
プロットされた,ar/ar_plotted.mp3,japan.png,2
घुन,hi/hi_dongle.mp3,ILSVRC/Data/CLS-LOC/train/n02177972/n02177972_949.JPEG,1
سمك الحفش,ar/ar_uefa.mp3,ILSVRC/Data/CLS-LOC/train/n02640242/n02640242_36327.JPEG,1
सीमा शुल्क,hi/hi_peasant.mp3,ILSVRC/Data/CLS-LOC/train/n03840681/n03840681_16046.JPEG,1
γυναικείο καπελλάκι,el/el_dane.mp3,ILSVRC/Data/CLS-LOC/train/n02869837/n02869837_14956.JPEG,1
マッキニー,en/en_mckinney.mp3,japan.png,2
تقع,el/el_located.mp3,lebanon.png,2
الوصول,ja/ja_accessing.mp3,lebanon.png,2
kindly,el/el_kindly.mp3,usa.png,2
mackie,ja/ja_mackie.mp3,usa.png,2
gondola,en/en_seminar.mp3,ILSVRC/Data/CLS-LOC/train/n03447447/n03447447_8369.JPEG,1
बहुत बड़ा प्याने,hi/hi_alignments.mp3,ILSVRC/Data/CLS-LOC/train/n03452741/n03452741_4014.JPEG,1
قصر,ar/ar_kurtz.mp3,ILSVRC/Data/CLS-LOC/train/n03877845/n03877845_1103.JPEG,1
अनानास,hi/hi_ethanol.mp3,ILSVRC/Data/CLS-LOC/train/n07753275/n07753275_4794.JPEG,1
भानमती,el/el_faerie.mp3,india.png,2
سيارات,ja/ja_cars.mp3,lebanon.png,2
ألب,ar/ar_grandma.mp3,ILSVRC/Data/CLS-LOC/train/n09193705/n09193705_3879.JPEG,1
binoculars,en/en_quota.mp3,ILSVRC/Data/CLS-LOC/train/n02841315/n02841315_40313.JPEG,1
एपेंज़ेलर,hi/hi_bordered.mp3,ILSVRC/Data/CLS-LOC/train/n02107908/n02107908_11680.JPEG,1
लघु पिंसर,hi/hi_tree.mp3,ILSVRC/Data/CLS-LOC/train/n02107312/n02107312_89.JPEG,1
web site,en/en_scouse.mp3,ILSVRC/Data/CLS-LOC/train/n06359193/n06359193_20578.JPEG,1
siamang,en/en_thermoplastic.mp3,ILSVRC/Data/CLS-LOC/train/n02483708/n02483708_6934.JPEG,1
البرتقالي,ar/ar_occurs.mp3,ILSVRC/Data/CLS-LOC/train/n07747607/n07747607_15312.JPEG,1
चालक आदमी,hi/hi_augustine.mp3,ILSVRC/Data/CLS-LOC/train/n02441942/n02441942_5274.JPEG,1
काउंटर,hi/hi_ivory.mp3,ILSVRC/Data/CLS-LOC/train/n01945685/n01945685_7485.JPEG,1
رذاذ الشعر,ar/ar_svensk.mp3,ILSVRC/Data/CLS-LOC/train/n03476991/n03476991_5399.JPEG,1
entlebucher,hi/hi_plumpers.mp3,ILSVRC/Data/CLS-LOC/train/n02108000/n02108000_3820.JPEG,1
ゴキブリ,ja/ja_officiating.mp3,ILSVRC/Data/CLS-LOC/train/n02233338/n02233338_3610.JPEG,1
至高性,en/en_supremacy.mp3,japan.png,2
シルキーテリア,ja/ja_manifest.mp3,ILSVRC/Data/CLS-LOC/train/n02097658/n02097658_5315.JPEG,1
リングネックヘビ,ja/ja_truste.mp3,ILSVRC/Data/CLS-LOC/train/n01728920/n01728920_4581.JPEG,1
स्कोर बोर्ड,hi/hi_latin.mp3,ILSVRC/Data/CLS-LOC/train/n04149813/n04149813_8580.JPEG,1
isopod,ar/ar_allege.mp3,ILSVRC/Data/CLS-LOC/train/n01990800/n01990800_10054.JPEG,1
المعطف,ar/ar_add.mp3,ILSVRC/Data/CLS-LOC/train/n03980874/n03980874_1348.JPEG,1
παρεξηγημένος,ja/ja_misunderstood.mp3,greece.png,2
لوحة مفاتيح الآلة الكاتبة,ar/ar_flicker.mp3,ILSVRC/Data/CLS-LOC/train/n04505470/n04505470_3261.JPEG,1
folding chair,en/en_glover.mp3,ILSVRC/Data/CLS-LOC/train/n03376595/n03376595_1798.JPEG,1
ορειβασία,ar/ar_mountaineering.mp3,greece.png,2
बाँध,hi/hi_nutr.mp3,ILSVRC/Data/CLS-LOC/train/n03160309/n03160309_38286.JPEG,1
δωρεάν,ja/ja_kostenlos.mp3,greece.png,2
disk brake,en/en_vlan.mp3,ILSVRC/Data/CLS-LOC/train/n03208938/n03208938_9928.JPEG,1
lsa,ja/ja_lsa.mp3,usa.png,2
एक प्रकार की मछली जिस को पाँच - सात बाहु के सदृश अंग होते है,hi/hi_mahjong.mp3,ILSVRC/Data/CLS-LOC/train/n02317335/n02317335_24617.JPEG,1
ΦΟΥΡΝΟΣ ΜΙΚΡΟΚΥΜΑΤΩΝ,el/el_osu.mp3,ILSVRC/Data/CLS-LOC/train/n03761084/n03761084_16634.JPEG,1
απορρόφηση,ar/ar_absorbing.mp3,greece.png,2
ゴルフボール,ja/ja_repealed.mp3,ILSVRC/Data/CLS-LOC/train/n03445777/n03445777_5588.JPEG,1
पालना,hi/hi_lean.mp3,ILSVRC/Data/CLS-LOC/train/n03125729/n03125729_7152.JPEG,1
πνευματικότητα,en/en_spirituality.mp3,greece.png,2
インパクト,en/en_impact.mp3,japan.png,2
निरीक्षण,en/en_inspection.mp3,india.png,2
دمية,ar/ar_coquitlam.mp3,ILSVRC/Data/CLS-LOC/train/n04399382/n04399382_22320.JPEG,1
حب,hi/hi_liebe.mp3,lebanon.png,2
حلزون,ar/ar_eliminated.mp3,ILSVRC/Data/CLS-LOC/train/n01944390/n01944390_18176.JPEG,1
λιθόστρωση,ja/ja_paving.mp3,greece.png,2
逮捕された,en/en_arrested.mp3,japan.png,2
ダップ,el/el_dap.mp3,japan.png,2
esophageal,ja/ja_esophageal.mp3,india.png,2
電話,ar/ar_appel.mp3,japan.png,2
φαίνομαι,ja/ja_seem.mp3,greece.png,2
sax,en/en_insolvency.mp3,ILSVRC/Data/CLS-LOC/train/n04141076/n04141076_79230.JPEG,1
علم الكونيات,en/en_cosmology.mp3,lebanon.png,2
निकास,en/en_egress.mp3,india.png,2
छोटा सुन्दर बारहसिंघ,hi/hi_patents.mp3,ILSVRC/Data/CLS-LOC/train/n02423022/n02423022_5225.JPEG,1
Carbonara,hi/hi_prom.mp3,ILSVRC/Data/CLS-LOC/train/n07831146/n07831146_5082.JPEG,1
लॉन की घास काटने वाली मशीन,hi/hi_capsules.mp3,ILSVRC/Data/CLS-LOC/train/n03649909/n03649909_10958.JPEG,1
एक छोटा शिकारी कुत्ता,hi/hi_kitchenaid.mp3,ILSVRC/Data/CLS-LOC/train/n02094433/n02094433_10620.JPEG,1
palma,el/el_palma.mp3,usa.png,2
प्रबंध,ja/ja_management.mp3,india.png,2
चीता,hi/hi_hgh.mp3,ILSVRC/Data/CLS-LOC/train/n02129604/n02129604_12907.JPEG,1
قطار سريع,ar/ar_insufficient.mp3,ILSVRC/Data/CLS-LOC/train/n02917067/n02917067_6197.JPEG,1
φανερωθείς,ar/ar_disclosed.mp3,greece.png,2
παρενθέσεις,en/en_parentheses.mp3,greece.png,2
fringe,ja/ja_fringe.mp3,usa.png,2
कार्डिगन,hi/hi_ballot.mp3,ILSVRC/Data/CLS-LOC/train/n02113186/n02113186_3118.JPEG,1
άμφια,el/el_blackberry.mp3,ILSVRC/Data/CLS-LOC/train/n04532106/n04532106_5456.JPEG,1
शैम्पू,ja/ja_shampoo.mp3,india.png,2
प्रतीक,el/el_embodies.mp3,india.png,2
पंजे,hi/hi_compensating.mp3,ILSVRC/Data/CLS-LOC/train/n02486261/n02486261_2137.JPEG,1
कॉफी का बर्तन,hi/hi_hay.mp3,ILSVRC/Data/CLS-LOC/train/n03063689/n03063689_2190.JPEG,1
बच्चों की गाड़ी,hi/hi_battles.mp3,ILSVRC/Data/CLS-LOC/train/n02804414/n02804414_6874.JPEG,1
प्रतिक्रिया,ar/ar_response.mp3,india.png,2
κόλεϊ συνόρων,el/el_lennox.mp3,ILSVRC/Data/CLS-LOC/train/n02106166/n02106166_2660.JPEG,1
زحافة جليد,ar/ar_humphrey.mp3,ILSVRC/Data/CLS-LOC/train/n04252077/n04252077_3666.JPEG,1
يصلح,en/en_mend.mp3,lebanon.png,2
Bouvier des Flandres,el/el_editors.mp3,ILSVRC/Data/CLS-LOC/train/n02106382/n02106382_6015.JPEG,1
エントルブッシャー,ja/ja_dries.mp3,ILSVRC/Data/CLS-LOC/train/n02108000/n02108000_710.JPEG,1
ontario,hi/hi_ontario.mp3,greece.png,2
يتقن,en/en_mastered.mp3,lebanon.png,2
प्रकाश,hi/hi_vulnerable.mp3,ILSVRC/Data/CLS-LOC/train/n02814860/n02814860_35122.JPEG,1
قفزة,en/en_bouncing.mp3,lebanon.png,2
μπλένχαϊμ σπανιέλ,el/el_osteoporosis.mp3,ILSVRC/Data/CLS-LOC/train/n02086646/n02086646_5966.JPEG,1
قناع,ar/ar_soooo.mp3,ILSVRC/Data/CLS-LOC/train/n03724870/n03724870_12857.JPEG,1
παζλ,el/el_squirrels.mp3,ILSVRC/Data/CLS-LOC/train/n03598930/n03598930_10057.JPEG,1
صلصة الشوكولا,ar/ar_overwhelmed.mp3,ILSVRC/Data/CLS-LOC/train/n07836838/n07836838_1003.JPEG,1
μαργαρίτα,el/el_erm.mp3,ILSVRC/Data/CLS-LOC/train/n11939491/n11939491_36414.JPEG,1
playgrounds,el/el_playgrounds.mp3,usa.png,2
ナマケグマ,ja/ja_dnl.mp3,ILSVRC/Data/CLS-LOC/train/n02134418/n02134418_11310.JPEG,1
αγώνας,ar/ar_match.mp3,greece.png,2
木箱,ja/ja_elisabeth.mp3,ILSVRC/Data/CLS-LOC/train/n03127925/n03127925_1380.JPEG,1
riverview,el/el_riverview.mp3,usa.png,2
vault,en/en_disclose.mp3,ILSVRC/Data/CLS-LOC/train/n04523525/n04523525_23659.JPEG,1
بحة سيبيرية,ar/ar_scam.mp3,ILSVRC/Data/CLS-LOC/train/n02110185/n02110185_5817.JPEG,1
enabled,ar/ar_enabled.mp3,usa.png,2
malamute,el/el_discharged.mp3,ILSVRC/Data/CLS-LOC/train/n02110063/n02110063_5201.JPEG,1
بداية سريعة,ja/ja_quickstart.mp3,lebanon.png,2
bookshop,en/en_entomology.mp3,ILSVRC/Data/CLS-LOC/train/n02871525/n02871525_39347.JPEG,1
