text,audio_path,image_path,template
お願いします,audio/english_please.mp3,/scratch/as16583/flags/usa.png,4
أنت,audio/hindi_you.mp3,/scratch/as16583/flags/india.png,4
どうやって,audio/arabic_how.mp3,/scratch/as16583/flags/lebanon.png,4
ऊपर,audio/arabic_over.mp3,/scratch/as16583/flags/lebanon.png,4
then,audio/hindi_then.mp3,/scratch/as16583/flags/india.png,4
يستطيع,audio/japanese_can.mp3,/scratch/as16583/flags/japan.png,4
support,audio/hindi_support.mp3,/scratch/as16583/flags/india.png,4
全て,audio/arabic_all.mp3,/scratch/as16583/flags/lebanon.png,4
इन,audio/arabic_these.mp3,/scratch/as16583/flags/lebanon.png,4
when,audio/japanese_when.mp3,/scratch/as16583/flags/japan.png,4
संपर्क,audio/english_contact.mp3,/scratch/as16583/flags/usa.png,4
back,audio/greek_back.mp3,/scratch/as16583/flags/greece.png,4
日,audio/english_day.mp3,/scratch/as16583/flags/usa.png,4
also,audio/japanese_also.mp3,/scratch/as16583/flags/japan.png,4
προϊόν,audio/arabic_product.mp3,/scratch/as16583/flags/lebanon.png,4
كان,audio/japanese_were.mp3,/scratch/as16583/flags/japan.png,4
music,audio/arabic_music.mp3,/scratch/as16583/flags/lebanon.png,4
最後,audio/english_last.mp3,/scratch/as16583/flags/usa.png,4
पसंद,audio/english_like.mp3,/scratch/as16583/flags/usa.png,4
μόνο,audio/english_only.mp3,/scratch/as16583/flags/usa.png,4
された,audio/hindi_been.mp3,/scratch/as16583/flags/india.png,4
يملك,audio/greek_have.mp3,/scratch/as16583/flags/greece.png,4
حسنًا,audio/japanese_well.mp3,/scratch/as16583/flags/japan.png,4
クリック,audio/arabic_click.mp3,/scratch/as16583/flags/lebanon.png,4
there,audio/greek_there.mp3,/scratch/as16583/flags/greece.png,4
無料,audio/arabic_free.mp3,/scratch/as16583/flags/lebanon.png,4
متاح,audio/hindi_available.mp3,/scratch/as16583/flags/india.png,4
ポリシー,audio/english_policy.mp3,/scratch/as16583/flags/usa.png,4
βοήθεια,audio/english_help.mp3,/scratch/as16583/flags/usa.png,4
後,audio/hindi_after.mp3,/scratch/as16583/flags/india.png,4
نكون,audio/hindi_are.mp3,/scratch/as16583/flags/india.png,4
από,audio/arabic_than.mp3,/scratch/as16583/flags/lebanon.png,4
今,audio/hindi_now.mp3,/scratch/as16583/flags/india.png,4
शीर्ष,audio/japanese_top.mp3,/scratch/as16583/flags/japan.png,4
θα,audio/japanese_will.mp3,/scratch/as16583/flags/japan.png,4
वेब,audio/greek_web.mp3,/scratch/as16583/flags/greece.png,4
σχετικά με,audio/english_about.mp3,/scratch/as16583/flags/usa.png,4
يمكن,audio/greek_may.mp3,/scratch/as16583/flags/greece.png,4
वह,audio/arabic_that.mp3,/scratch/as16583/flags/lebanon.png,4
έτος,audio/hindi_year.mp3,/scratch/as16583/flags/india.png,4
कहाँ,audio/arabic_where.mp3,/scratch/as16583/flags/lebanon.png,4
था,audio/arabic_had.mp3,/scratch/as16583/flags/lebanon.png,4
post,audio/arabic_post.mp3,/scratch/as16583/flags/lebanon.png,4
حقوق,audio/hindi_rights.mp3,/scratch/as16583/flags/india.png,4
,audio/japanese_the.mp3,/scratch/as16583/flags/japan.png,4
他の,audio/greek_other.mp3,/scratch/as16583/flags/greece.png,4
価格,audio/greek_price.mp3,/scratch/as16583/flags/greece.png,4
ملكنا,audio/greek_our.mp3,/scratch/as16583/flags/greece.png,4
good,audio/arabic_good.mp3,/scratch/as16583/flags/lebanon.png,4
व्यापार,audio/arabic_business.mp3,/scratch/as16583/flags/lebanon.png,4
नया,audio/japanese_new.mp3,/scratch/as16583/flags/japan.png,4
first,audio/hindi_first.mp3,/scratch/as16583/flags/india.png,4
منتجات,audio/english_products.mp3,/scratch/as16583/flags/usa.png,4
video,audio/hindi_video.mp3,/scratch/as16583/flags/india.png,4
هذا,audio/hindi_this.mp3,/scratch/as16583/flags/india.png,4
データ,audio/english_data.mp3,/scratch/as16583/flags/usa.png,4
عمل,audio/greek_work.mp3,/scratch/as16583/flags/greece.png,4
يرى,audio/greek_see.mp3,/scratch/as16583/flags/greece.png,4
सूची,audio/greek_list.mp3,/scratch/as16583/flags/greece.png,4
τα δικα σου,audio/english_your.mp3,/scratch/as16583/flags/usa.png,4
誰が,audio/arabic_who.mp3,/scratch/as16583/flags/lebanon.png,4
πληροφορίες,audio/japanese_information.mp3,/scratch/as16583/flags/japan.png,4
state,audio/arabic_state.mp3,/scratch/as16583/flags/lebanon.png,4
ऐसा,audio/japanese_such.mp3,/scratch/as16583/flags/japan.png,4
ただ,audio/english_just.mp3,/scratch/as16583/flags/usa.png,4
خارج,audio/greek_out.mp3,/scratch/as16583/flags/greece.png,4
μήνυμα,audio/hindi_message.mp3,/scratch/as16583/flags/india.png,4
के लिए,audio/english_for.mp3,/scratch/as16583/flags/usa.png,4
any,audio/japanese_any.mp3,/scratch/as16583/flags/japan.png,4
サービス,audio/greek_services.mp3,/scratch/as16583/flags/greece.png,4
καλύτερος,audio/english_best.mp3,/scratch/as16583/flags/usa.png,4
رقم,audio/greek_number.mp3,/scratch/as16583/flags/greece.png,4
online,audio/hindi_online.mp3,/scratch/as16583/flags/india.png,4
يبحث,audio/japanese_search.mp3,/scratch/as16583/flags/japan.png,4
was,audio/japanese_was.mp3,/scratch/as16583/flags/japan.png,4
αυτοί,audio/english_they.mp3,/scratch/as16583/flags/usa.png,4
site,audio/arabic_site.mp3,/scratch/as16583/flags/lebanon.png,4
दुनिया,audio/english_world.mp3,/scratch/as16583/flags/usa.png,4
अगला,audio/greek_next.mp3,/scratch/as16583/flags/greece.png,4
市,audio/greek_city.mp3,/scratch/as16583/flags/greece.png,4
सॉफ़्टवेयर,audio/arabic_software.mp3,/scratch/as16583/flags/lebanon.png,4
時間,audio/english_time.mp3,/scratch/as16583/flags/usa.png,4
探す,audio/english_find.mp3,/scratch/as16583/flags/usa.png,4
معظم,audio/hindi_most.mp3,/scratch/as16583/flags/india.png,4
οι οποίες,audio/english_which.mp3,/scratch/as16583/flags/usa.png,4
service,audio/arabic_service.mp3,/scratch/as16583/flags/lebanon.png,4
الناس,audio/english_people.mp3,/scratch/as16583/flags/usa.png,4
info,audio/arabic_info.mp3,/scratch/as16583/flags/lebanon.png,4
يحصل,audio/greek_get.mp3,/scratch/as16583/flags/greece.png,4
है,audio/arabic_has.mp3,/scratch/as16583/flags/lebanon.png,4
system,audio/japanese_system.mp3,/scratch/as16583/flags/japan.png,4
her,audio/arabic_her.mp3,/scratch/as16583/flags/lebanon.png,4
χρήση,audio/arabic_use.mp3,/scratch/as16583/flags/lebanon.png,4
उन्हें,audio/japanese_them.mp3,/scratch/as16583/flags/japan.png,4
περισσότερο,audio/hindi_more.mp3,/scratch/as16583/flags/india.png,4
υγεία,audio/arabic_health.mp3,/scratch/as16583/flags/lebanon.png,4
उसका,audio/english_his.mp3,/scratch/as16583/flags/usa.png,4
two,audio/japanese_two.mp3,/scratch/as16583/flags/japan.png,4
from,audio/hindi_from.mp3,/scratch/as16583/flags/india.png,4
και,audio/hindi_and.mp3,/scratch/as16583/flags/india.png,4
into,audio/greek_into.mp3,/scratch/as16583/flags/greece.png,4
واحد,audio/japanese_one.mp3,/scratch/as16583/flags/japan.png,4
what,audio/hindi_what.mp3,/scratch/as16583/flags/india.png,4
ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ,audio/english_email.mp3,/scratch/as16583/flags/usa.png,4
Σπίτι,audio/japanese_home.mp3,/scratch/as16583/flags/japan.png,4
